url,IPv4 Address,Latitude,Longitude,ID
teste.mdprovedor.com.br , 131.0.36.10,-22.4798,-42.2029,29705
speedtest.telecominternet.com.br , 177.53.80.5,-22.4819,-47.4594,26727
speedtest.petropolis.newgrouptelecom.com.br , 170.80.68.194,-22.5113,-43.1779,20211
st1.zamix.com.br , 177.84.70.38,-22.5228,-44.1039,6536
sp1.quick.com.br , 177.10.168.223,-22.5228,-44.1039,13044
livebrasilspeedtest.com.br , 45.4.80.2,-22.5228,-44.1039,30144
teste2.67telecom.com.br , 45.232.214.6,-22.5231,-55.7243,24958
speedtest.area51telecom.com.br , 45.172.64.14,-22.5231,-55.7243,24550
speedtest.provedorbrasnet.com.br , 45.178.123.5,-22.5231,-55.7243,19850
speedtest.netlinkbrasil.net , 186.194.46.147,-22.5273,-41.9464,22142
speedtest.megaredes.net.br , 132.255.74.5,-22.5305,-52.9485,21977
speedtest.sntelecom.net.br , 138.0.115.28,-22.5439,-44.1708,27012
speedtest.bmflex.net.br , 138.186.156.42,-22.5439,-44.1708,28484
speedteste.technet-telecom.net.br , 45.186.0.34,-22.5439,-44.1708,28927
speedtest.delta.net.py , 45.238.36.22,-22.546,-55.7321,20779
speedtest.arsoft.com.py , 45.163.188.10,-22.546,-55.7321,24647
test.linknorte.net.py , 45.180.114.252,-22.546,-55.7321,28488
teste.speedybrasil.com.br , 177.23.232.14,-22.5509,-47.9058,29856
speedtest.paraisopolis.com.br , 179.106.191.15,-22.5539,-45.78,19185
speedtest.ntelecom.com.br , 189.1.176.218,-22.5647,-47.4017,1318
speedtest.corenetplay.com.br , 138.36.212.62,-22.5647,-47.4017,17439
speedtest.tinetdns.com.br , 192.144.100.30,-22.5647,-47.4017,23930
speedtest.medievalnet.com.br , 160.238.108.30,-22.5647,-47.4017,27338
speedtest.upnetdns.com.br , 138.185.156.62,-22.5647,-47.4017,9385
speedtest.tribenet.com.br , 200.12.0.24,-22.5647,-47.4017,15745
speedtest.iconetelecom.com.br , 177.154.83.200,-22.5647,-47.4017,25528
speedtest.iconetelecom.com.br , 177.154.83.200,-22.5647,-47.4017,25428
speedtest.netvisiondns.com.br , 201.148.160.30,-22.5665,-47.3974,23931
lkmais.com.br , 186.250.215.2,-22.5665,-47.3974,8568
www.speedtest1.ipb.na , 196.44.138.198,-22.57,17.0836,2985
iperf01.wdh15.na.paratustelco.com , 160.242.8.20,-22.57,17.0836,4255
ul1.tnmobile.na , 41.190.96.53,-22.57,17.0836,6732
speedtest.mtcmobile.com.na , 41.219.127.74,-22.57,17.0836,3337
speedtest.netaki.com.br , 177.126.131.50,-22.5732,-47.1731,24312
speedtest01.lpnet.com.br , 189.1.145.101,-22.6032,-48.8042,2079
speedtest.davoiisp.com.br , 177.86.40.55,-22.6032,-48.8042,9411
speedtest.planetsat.tv.br , 170.150.96.54,-22.6083,-43.7113,27973
teste.brisatelecom.com , 177.130.115.131,-22.6083,-43.7113,30749
servidor.vivatele.com , 160.238.24.254,-22.6083,-43.7113,23507
speedtest.izaz.com.br , 138.122.40.13,-22.6154,-50.6682,13946
teste.tecnettelecom.net , 45.180.103.4,-22.6344,-54.8234,27321
velocidade.emynet.com.br , 177.6.234.148,-22.6344,-54.8234,30769
testevelocidade.neynet.net.br , 177.6.234.144,-22.6344,-54.8234,30764
teste.tecnettelecom.net , 45.180.103.4,-22.6344,-54.8234,27531
speedtest.holline.com.br , 45.182.0.2,-22.641,-47.0491,28490
speedtest.bindnetrj.com.br , 168.121.177.6,-22.6528,-43.0408,9141
speed.megaflash.com.br , 177.154.28.26,-22.6528,-43.0408,8124
speedtest.megasinternet.com.br , 138.186.40.126,-22.6528,-43.0408,15440
speed.veloznet.net.br , 45.225.200.44,-22.6528,-43.0408,25351
teste.mdnet.net.br , 45.226.44.83,-22.6528,-43.0408,28212
teste.oactelecom.com.br , 170.81.104.29,-22.6528,-43.0408,29509
speedtest.movenetwork.com.br , 45.171.60.12,-22.6563,-43.5799,25757
speedtest.infoassisnet.com.br , 170.80.40.9,-22.6604,-50.4188,23757
speedtest.olanet.net.br , 186.251.0.3,-22.6604,-50.4188,11989
cdn-speedtest.mafhen.com.br , 45.6.184.9,-22.6677,-48.6685,29940
speedtestbn.brasil-ip.net , 201.219.250.11,-22.6834,-44.3227,16220
ns2.nethomeinternet.com.br , 168.227.52.12,-22.7078,-42.6258,5729
speedtest3.conectrj.com.br , 170.231.114.21,-22.7078,-42.6258,27105
stest.teleson.com.br , 177.67.158.7,-22.708,-46.7726,25604
sp1.streetnet.com.br , 191.242.105.151,-22.7106,-43.5522,13617
speedtest.mwainternet.com.br , 170.78.172.5,-22.7106,-43.5522,17278
speedtest.sulnetrc.com.br , 177.91.64.16,-22.7259,-44.1344,12524
speedtest.terrarica.net , 177.73.208.28,-22.7266,-52.6202,24034
speed1.velloznet.com.br , 186.227.0.50,-22.7308,-45.1247,8412
vel-lna.mastercabo.com.br , 191.53.3.52,-22.7308,-45.1247,7932
sp1.byteweb.com.br , 186.193.193.44,-22.7386,-47.3311,10275
velocidade.sostelecom.net.br , 170.81.236.50,-22.7386,-47.3311,27635
speed.simnet.net.br , 191.243.160.71,-22.7386,-47.3311,18357
velocimetro-amr.virtua.com.br , 201.55.234.118,-22.7386,-47.3311,22460
vel-cpj.mastercabo.com.br , 191.53.3.20,-22.7394,-45.5914,8023
speedtest4.conectrj.com.br , 170.231.114.18,-22.7415,-42.7804,27110
velocidade.v1telecom.com.br , 131.221.132.230,-22.7439,-43.7075,24364
speedtest.adaptlink.com.br , 170.150.26.52,-22.7472,-43.6996,19050
speedtest.popsnet.com.br , 128.201.42.210,-22.7472,-43.6996,30539
speedtest1.gigaline.com.br , 186.211.32.126,-22.7477,-42.863,4536
speedtest01.ing.net.br , 45.180.132.46,-22.7477,-42.863,26645
velocidade.realnet.net.br , 45.174.141.29,-22.7477,-42.863,29605
speedtest01.toplink.net.br , 143.137.57.19,-22.7477,-42.863,27289
speedtest.gpsnetitaborai.com.br , 138.255.56.3,-22.7477,-42.863,26222
velocidade.voxxtelecom.com , 177.23.63.22,-22.7521,-51.3809,30550
speedtest.extremnet.com.br , 45.177.84.17,-22.7538,-46.142,27294
speedtest.sintnet.com.br , 131.72.252.10,-22.7561,-43.4607,17276
speedtest.abvservices.net.br , 45.233.252.51,-22.7561,-43.4607,28052
speedtest.redebrasiltelecom.com.br , 191.242.232.58,-22.7561,-43.4607,24131
speedtest.internetfunny.com.br , 45.168.120.11,-22.7626,-47.8427,23353
sp1.srginformatica.com.br , 45.164.60.8,-22.7626,-47.8427,25450
speedtest.ifibertelecom.com.br , 45.71.164.6,-22.7644,-52.9873,26828
amigosnet.jc2000telecom.com.br , 170.245.76.8,-22.7645,-43.3996,30699
speedtest.uslink.com.br , 45.179.119.243,-22.7645,-43.3996,28510
speedtest.scrio.net , 177.66.0.4,-22.7819,-43.4293,8622
teste.ncturbi.com.br , 138.97.116.246,-22.7819,-43.4293,24867
speedtest.redebrtelecom.com.br , 138.97.12.13,-22.7858,-43.3119,8998
rj1.vialinktelecom.com.br , 179.125.48.170,-22.7858,-43.3119,9316
test.afinet.com.br , 177.10.199.17,-22.7858,-43.3119,22448
stmc.caxiasontelecom.com.br , 192.141.75.244,-22.7858,-43.3119,27842
speedtest.cmbnet.com.br , 45.180.207.214,-22.7858,-43.3119,30610
rj1.stationnet.com.br , 179.96.160.90,-22.7858,-43.3119,30423
test.jc2000telecom.com.br , 170.245.76.6,-22.7858,-43.3119,30525
speedtest.allconecta.net.br , 191.242.105.150,-22.7862,-43.3053,13487
reptile.tdkom.psi.br , 200.192.245.118,-22.7973,-49.5687,13530
speedtest.fjnet.com.br , 177.23.96.1,-22.7973,-49.5687,27158
speedtest.provale.com.br , 186.237.0.130,-22.8037,-45.1859,20459
ookla.falenet.com.br , 45.228.96.25,-22.8098,-43.4194,26318
spdtst01.speedbol.com.br , 131.255.112.232,-22.8142,-42.2066,27536
speed01.ejw.net.br , 138.255.236.18,-22.8193,-51.5967,30700
teste.netgalileu.com.br , 168.232.8.11,-22.8219,-47.2669,8376
speedtestsgo.wlenet.com.br , 138.99.133.66,-22.8273,-43.0638,24605
speedtest02.toplink.net.br , 143.137.57.23,-22.8273,-43.0638,27465
speedtest02.westlink.com.br , 138.97.67.197,-22.8273,-43.0638,28435
ookla.sglinknet.com.br , 177.11.174.117,-22.8273,-43.0638,30329
velocimetro.meganetinternet.com.br , 170.231.113.98,-22.8273,-43.0638,14977
sg.crnetbrasil.com.br , 138.204.76.215,-22.8273,-43.0638,25990
speedtest.pr10.com.br , 177.55.36.5,-22.8387,-51.973,28415
speed1.mzltelecom.com.br , 138.186.84.18,-22.8428,-47.6049,26078
teste.6ptelecom.com.br , 186.226.254.66,-22.852,-51.0296,25020
speedtest.wninternet.com.br , 131.100.205.23,-22.8533,-47.2147,14828
speedtest.homefibra.com.br , 45.168.204.3,-22.8632,-46.0386,22976
semeartelecom.net.br , 45.186.80.9,-22.8632,-43.7779,28357
redelagos.net.br , 187.33.96.254,-22.8636,-42.3336,19484
speedtest.intnet.com.br , 191.243.120.197,-22.8636,-42.3336,25647
velocidade.redelivretelecom.com.br , 45.163.244.21,-22.8636,-42.3336,28444
hyper-01.masterviatelecom.net.br , 45.171.196.23,-22.8664,-51.3907,28450
speedtest0.cbf.west.net.br , 186.237.43.7,-22.8789,-42.0189,10011
teste.tvnet.psi.br , 170.238.144.11,-22.8789,-42.0189,21547
speedtest.suaturbonet.com.br , 170.80.144.37,-22.8789,-42.0189,26935
speedtest.mar.com.br , 189.39.240.85,-22.8789,-42.0189,28888
speedtest.viamartelecom.com.br , 131.0.40.114,-22.8789,-42.0189,30949
teste.newnet.psi.br , 160.20.168.4,-22.8789,-42.0189,27962
teste.segtronic.com.br , 177.47.80.4,-22.8842,-48.4442,10887
ooklaserver.predialnet.com.br , 189.1.128.27,-22.8859,-43.1152,19261
velocimetro-nri.virtua.com.br , 186.223.162.114,-22.8859,-43.1152,22359
speed.flashnetprovedor.niteroi.br , 138.117.55.3,-22.8859,-43.1152,19912
speedtest.vnet.com.br , 186.237.64.131,-22.8859,-43.1152,25067
ookla.unilinktecnologia.com.br , 131.108.44.26,-22.8859,-43.1152,26228
sp1.netwtelecom.com.br , 177.52.252.8,-22.9,-53.1667,8682
speedtest.conexaointernet.com.br , 177.85.120.73,-22.9,-53.1667,4448
spd4.claro.com.br , 191.247.242.4,-22.9009,-47.0573,18104
apollo.mpc.com.br , 187.120.197.182,-22.9009,-47.0573,9960
velocidade.mvatelecom.com.br , 143.0.60.37,-22.9009,-47.0573,14427
speedtest.mdnetfibra.com , 45.5.132.30,-22.9009,-47.0573,18849
sp1.minutostelecom.com.br , 138.97.164.3,-22.9009,-47.0573,10451
velocimetro-cps.virtua.com.br , 201.82.13.245,-22.9009,-47.0573,17484
spd3.claro.com.br , 191.247.241.4,-22.9068,-43.1729,18101
brariospeedtest01.level3.net , 189.125.30.98,-22.9068,-43.1729,16156
spd2.claro.com.br , 191.247.240.4,-22.9068,-43.1729,18102
velocimetro-rjo.virtua.com.br , 201.17.21.155,-22.9068,-43.1729,14612
svstrjo0101.timbrasil.com.br , 186.229.124.49,-22.9068,-43.1729,3065
rjo.testepower.com.br , 201.22.126.203,-22.9068,-43.1729,21549
speedtest.netecom.com.br , 170.247.22.238,-22.9068,-43.1729,18762
speedtest1.cittatelecom.net.br , 177.129.8.186,-22.9068,-43.1729,11734
speedtest02.radlink.com.br , 191.37.160.19,-22.9068,-43.1729,18355
teste.fhpinternet.com.br , 177.23.200.182,-22.9068,-43.1729,24619
velocimetro.nethouserj.com.br , 201.140.228.79,-22.9068,-43.1729,11567
sp1.gotelecom.com.br , 186.227.63.198,-22.9068,-43.1729,9339
teste.fibra1.com.br , 45.230.167.50,-22.9068,-43.1729,26089
speedtest00.rjo.west.net.br , 187.16.145.144,-22.9068,-43.1729,21094
speedtest-a.telecall.com , 177.67.24.114,-22.9068,-43.1729,6773
speedtest.mlmfibra.com.br , 131.161.156.5,-22.9068,-43.1729,11211
speedtest.ultraspeed.net.br , 191.243.146.21,-22.9068,-43.1729,22567
speedtest.torrestelecom.net , 168.232.212.254,-22.9068,-43.1729,17664
sp1.glink.inf.br , 191.242.105.152,-22.9068,-43.1729,13982
speedtest.infonetrio.com.br , 131.72.128.69,-22.9068,-43.1729,24917
sp1.vipriotelecom.com.br , 170.84.49.44,-22.9068,-43.1729,26926
speedtest.upfournet.com.br , 45.181.208.24,-22.9068,-43.1729,27014
speed1.ipv7telecom.com.br , 45.170.16.254,-22.9068,-43.1729,28370
teste.all.com.br , 200.218.242.1,-22.9068,-43.1729,29394
speedtest1.guaratiba.net.br , 170.233.32.25,-22.9068,-43.1729,18763
sp1.winfnet.com.br , 200.159.143.73,-22.9068,-43.1729,27367
velocimetro.webfiberprovedor.net.br , 45.165.100.9,-22.9071,-43.1819,28683
ookla.actionevoce.com.br , 170.246.224.150,-22.9095,-43.2001,22085
speedtest.dominioz.com.br , 177.107.94.17,-22.9239,-45.4617,6175
speedtest.jbinfo.com.br , 168.232.0.17,-22.9252,-43.6346,28517
speedtest.okvirtual.com.br , 177.130.81.35,-22.9324,-42.4867,24227
speedt.aninternet.com.br , 45.169.12.254,-22.9329,-47.0738,25893
speedtest.connectfiber.com.br , 45.181.96.130,-22.9532,-46.5423,28183
speedtest.redenilf.com.br , 177.107.72.82,-22.9532,-46.5423,9014
speedtest.technet-wifi.com.br , 131.72.142.237,-22.9532,-46.5423,23016
speedtest.westlink.com.br , 138.97.64.22,-22.9567,-42.9563,24437
velocimetro.connectnetwork.net.br , 186.232.41.58,-22.9599,-44.0413,7141
speedtest.madmak.com.br , 170.233.188.24,-22.9638,-45.5525,28890
speedtest.webbytelecom.com.br , 177.55.60.135,-22.9744,-49.8719,12004
spdorn1.cabonnet.com.br , 186.219.96.25,-22.9744,-49.8719,6097
speedtest.tdkom.psi.br , 200.192.240.66,-22.9744,-49.8719,6761
boletoupnet.com.br , 170.233.252.5,-22.996,-51.2422,10121
speedtest1.eagleredes.net.br , 138.121.44.10,-22.9972,-47.5128,12449
ookla.vmaxnet.com.br , 189.14.95.198,-23.0058,-46.8389,7119
speedtest.globaltelecombr.com.br , 131.196.92.12,-23.0058,-44.3158,14474
speedtest.emextelecom.com.br , 200.229.156.19,-23.0067,-44.3181,9127
186.237.161.40 , 186.237.161.40,-23.0067,-44.3181,7114
vel-tte.mastercabo.com.br , 191.53.3.5,-23.0205,-45.5564,15496
speedtesttau1.cabonnet.com.br , 177.185.176.7,-23.0205,-45.5564,10649
speedtesttau1.cabonnet.com.br , 177.185.176.7,-23.0205,-45.5564,27680
speedtest.gmtele.com.br , 45.162.152.1,-23.0359,-49.1621,27162
speedtest.cednet.com.br , 191.37.32.130,-23.0389,-49.7094,6839
speedtest.globonet.net.br , 177.185.223.30,-23.0405,-51.8085,26608
meu.sernerd.com.br , 170.79.231.3,-23.0405,-51.8085,30951
speedtest.newparce.com.br , 186.226.207.247,-23.0622,-54.202,24633
speedtest.solucaonetwork.com , 186.233.228.7,-23.0728,-52.465,6462
speedtest.fornet.com.br , 187.33.208.9,-23.0728,-52.465,27858
speedtest.prtelecom.com.br , 177.20.160.8,-23.0811,-48.3736,3872
velocidade.pignet.com.br , 177.137.96.12,-23.0864,-46.9506,9088
velocimetro.sunnetfibra.com.br , 45.161.148.11,-23.0997,-45.7081,21680
speedtest.provedormeganet.com.br , 45.6.32.30,-23.1012,-48.2617,21343
teste.artnettelecom.com.br , 189.57.120.82,-23.1012,-48.2617,24790
speedtest.provedornetmix.com.br , 186.238.90.218,-23.1067,-48.6124,30457
speedtest.onecenter.com.vc , 186.235.40.226,-23.1072,-48.9255,9569
speedtest.rapidainternet.com.br , 45.225.139.12,-23.1083,-55.2257,24506
speedtest.iffc.com.br , 45.190.108.12,-23.1174,-47.2556,30835
speedtest.starnettelecom.com.br , 186.251.227.254,-23.1175,-46.5567,10918
speedtest.impactotelecom.com , 138.99.160.86,-23.1175,-46.5567,28507
sp1.2rtelecom.com.br , 177.72.156.6,-23.1356,-53.2612,11389
speedtest.vianet.srv.br , 187.95.181.235,-23.155,-47.0525,17624
speedtest.gfibra.com.br , 45.233.51.232,-23.155,-47.0525,16420
speedtestjzo.novafibratelecom.com.br , 177.38.239.18,-23.1579,-49.9777,29233
speedtest.pombonet.com.br , 186.251.11.44,-23.1857,-46.8978,15236
speedtest.optfiber.com.br , 168.90.193.124,-23.1857,-46.8978,22515
speedtest11.netfibra.com , 186.251.11.66,-23.1857,-46.8978,26376
conexao2.netserv.com.br , 177.47.253.139,-23.1864,-46.8842,30531
velocidade.maxiweb.com.br , 187.49.32.20,-23.1864,-46.8842,5691
speedtest.nipbr.com.br , 179.109.31.5,-23.1864,-45.8786,6222
velocidade.netsaojose.com.br , 45.191.208.2,-23.1864,-45.8786,30162
velocimetro-sjc.virtua.com.br , 187.106.140.115,-23.1864,-45.8786,21837
speedtest.homenett.com.br , 177.55.32.241,-23.1954,-52.2022,22744
speedtest.brasilnetcp.net.br , 168.194.96.15,-23.1978,-50.6379,9298
speedtest.panema.megalinkcp.net.br , 164.163.136.250,-23.1978,-50.6378,13492
speedtest.cmctelecom.com.br , 45.6.167.56,-23.2001,-47.2935,27239
speedtest.webnett.net.br , 45.166.45.5,-23.2009,-49.7559,23890
speedtest.naxosfibra.com.br , 45.177.139.71,-23.2108,-47.5213,28772
speedtest.varzeanet.com.br , 191.5.240.66,-23.2141,-46.8239,22762
teste.paraty.com , 191.7.178.227,-23.22,-44.7204,28175
soo.testepower.com.br , 191.30.9.83,-23.2237,-45.9009,26612
conexao.netserv.com.br , 177.47.250.11,-23.264,-47.2997,29226
speedtest.zaapnet.com.br , 168.90.58.130,-23.2691,-51.0479,24536
speedtest3.netfibra.com , 201.158.59.117,-23.2794,-46.7448,19541
speedtest.brconecta.com.br , 177.105.112.145,-23.2959,-47.6803,17379
speedtest.sercomtel.com.br , 200.155.48.58,-23.31,-51.1628,13066
ookla.persistelecom.com.br , 189.39.96.34,-23.31,-51.1628,4898
velocimetro-lda.virtua.com.br , 179.154.177.179,-23.31,-51.1628,22392
speedtest.nslink.com.br , 170.231.148.4,-23.31,-51.1628,24178
speedtest.atlanet.net.br , 170.84.167.250,-23.3157,-46.5824,28264
speedtest5.netfibra.com , 45.233.50.10,-23.3234,-46.7295,20634
iw-net.com.br , 177.124.112.18,-23.3462,-52.0949,11921
speedtest.pontonetassai.com.br , 131.108.112.4,-23.3692,-50.8472,28292
speedtest.redemeganettelecom.com.br , 45.179.32.10,-23.3692,-50.8472,27551
speedtest.phsnet.com.br , 186.250.232.52,-23.3824,-52.9445,11373
speedtest.rnettele.com.br , 45.169.124.10,-23.3852,-53.2943,25009
speed.wmatera.com.br , 177.10.207.10,-23.3852,-53.2943,10205
sp1-fartura.txfiber.com.br , 177.223.96.101,-23.388,-49.5077,16848
speedtest.sannetvale.com.br , 168.121.132.252,-23.3883,-45.6627,24821
ookla.netpower.com.br , 201.150.144.34,-23.3883,-45.6627,29580
speedtest.dmctelecom.com.br , 45.163.76.12,-23.397,-46.3204,27267
speedtest.fibercom.net.br , 191.7.188.34,-23.4,-51.9167,11096
speedtest.mgp.net.br , 179.109.200.12,-23.4,-51.9167,14752
speedtest.pontonettelecom.com.br , 131.0.44.60,-23.4,-51.9167,12186
spetstmga01.timbrasil.com.br , 186.230.14.18,-23.4,-51.9167,25687
speedtest.butanonet.com.br , 45.170.24.3,-23.4,-51.9167,29270
speedtest.iradionet.com.br , 177.75.25.25,-23.4,-51.9167,26664
speedtest.mga.ligue.net , 177.125.208.251,-23.4,-51.9167,10354
medidor.netwi.net.br , 170.0.188.34,-23.4139,-52.7661,22710
speedtest.conecttiva.com.br , 143.137.248.38,-23.4158,-51.4264,10350
speedtest.livenetfibra.com.br , 187.92.99.154,-23.4218,-49.0925,26444
speedtest.trixnet.com.br , 168.121.96.26,-23.4338,-45.0859,22740
speedtest.aja.digital , 45.164.176.25,-23.4338,-45.0859,22721
speedtest.vitortelecom.com.br , 191.7.152.13,-23.4338,-45.0859,19369
ozanet-up.ozanet.net.br , 45.163.156.23,-23.434,-52.2125,27236
speedtest.globaltel.com.br , 138.97.240.4,-23.443,-46.9227,22636
vel-spb.tvalphaville.com.br , 201.87.150.26,-23.4439,-46.9178,10506
multiplic.redirectme.net , 138.117.60.23,-23.4439,-46.9178,22674
stmc.aliancanet.net.br , 164.163.28.233,-23.4543,-46.5337,19506
velocimetro-grs.virtua.com.br , 201.46.252.131,-23.4543,-46.5337,22249
speedtest.skynetempresarial.com.br , 143.0.21.27,-23.4543,-46.5337,20001
speedtest.cybernetprovedor.com , 131.108.32.166,-23.4543,-46.5337,24056
teste.espacolink.net.br , 192.141.84.28,-23.4543,-46.5337,25699
teste.atuamax.com.br , 181.191.196.20,-23.4543,-46.5337,24289
speedtest.thundertecnologia.com.br , 45.178.235.4,-23.4543,-46.5337,26442
speedtest.wjinternet.com.br , 192.140.8.6,-23.4543,-46.5337,16114
ookla.silvatelecomprovedor.com.br , 138.36.119.243,-23.4543,-46.5337,30889
speedtest.100limitetelecom.com.br , 177.91.165.36,-23.4543,-46.5337,19147
speedtest.suanet.net.br , 45.226.148.154,-23.4543,-46.5337,20678
speed.dwnet.com.br , 45.185.71.246,-23.4543,-46.5337,29860
sp1.winetbrasil.com.br , 138.99.63.82,-23.4543,-46.5337,26880
speedtest.intersultelecom.com , 190.109.88.9,-23.4555,-52.0423,16441
speedtest.nettop.com.br , 45.168.207.12,-23.4557,-47.4883,26526
velocimetro-soc.virtua.com.br , 189.5.53.237,-23.4557,-47.4883,22269
speedtest.megafox.net.br , 177.10.172.50,-23.4557,-47.4883,26253
speedtest.directlan.com.br , 191.242.224.10,-23.4557,-47.4883,30579
speedtest.4inet.net.br , 177.84.245.227,-23.4557,-47.4883,19319
sp1.brem.com.br , 143.202.184.253,-23.4557,-47.4883,18858
speedtest.iradiotelecom.com.br , 177.75.25.5,-23.4767,-51.9327,27323
speedtest.consutech.com.br , 191.37.32.5,-23.4773,-49.732,20971
164.163.96.34 , 164.163.96.34,-23.4773,-49.732,8676
speedtest.isuper.com.br , 177.8.248.23,-23.4846,-51.793,13606
speed02.msatelecomunicacoes.net.br , 45.228.132.25,-23.4846,-51.793,30256
speedtest.supersonic.net.br , 45.6.28.29,-23.4849,-46.3495,16236
speedtest.iveloz.net.br , 177.125.27.122,-23.4849,-46.3495,26177
sp1.saturnotech.com.br , 45.187.159.2,-23.4849,-46.3495,29995
teste.cwmc.com.br , 45.234.195.253,-23.4849,-46.3495,26372
138.118.56.26 , 138.118.56.26,-23.4849,-46.3495,9234
speedtest.netexplood.com.br , 128.201.49.6,-23.4849,-46.3495,21670
speedtest.fenix-fiber.com.br , 45.236.23.249,-23.4849,-46.3495,25193
teste.ntcnetwork.com.br , 170.81.163.110,-23.4849,-46.3495,28817
testedevelocidade.vivo.com.br , 201.95.254.127,-23.5,-46.6167,16438
spd5.claro.com.br , 191.247.243.4,-23.5,-46.6167,18103
speedtestsp.stech.net.br , 200.49.39.206,-23.5,-46.6167,9948
speedtest.76telecom.com.br , 186.225.25.21,-23.5,-46.6167,20776
speedtest.openx.com.br , 177.91.160.92,-23.5,-46.6167,5672
sa.speedtest.i3d.net , 185.50.104.54,-23.5,-46.6167,21568
sao.speedtest.net , 169.57.165.79,-23.5,-46.6167,10559
speedtestspo.eng.nextel.com.br , 186.249.170.238,-23.5,-46.6167,23319
speedtest-ookla-prod-001-sao.ff.avast.com , 177.47.27.167,-23.5,-46.6167,16680
speedtest.sp.g8.net.br , 179.96.6.57,-23.5,-46.6167,4899
speedtest.sothis.com.br , 177.73.177.24,-23.5,-46.6167,19721
